"data.hotel.1.","service","buss_service","clean","frontdesk","value","rooms","location","sleep"
"1","2515697",0.52530047805208,0.59302161946115,0.633480104392599,0.685793755808877,0.681795633828965,0.702989405038677,0.467604708254409,0.573708271958832
"1","866697",0.371652311241329,0.544949260913066,0.686555481228748,0.2,0.296397959121829,0.502734950934129,0.312407058233824,1
"1","1186536",0.816496580927726,NA,0.816496580927726,NA,0.816496580927726,1,NA,0.333333333333333
"1","297785",0.69104870577638,1,0.671582545050285,0.816496580927726,0.879613712214507,0.658721797829698,0.656672229213233,0.694361721858477
"1","203183",0.734990559618103,NA,0.724432549022746,NA,0.776049028278392,0.648155404119237,0.67712104188163,0.510835913312694
"1","529600",0.646524269129356,NA,0.594951988331949,0.8,0.709165762241151,0.72552914088033,0.418589619333869,0.608071351224728
"1","263978",0.654841277282781,0.442625904556086,0.57098763542856,0.508307604639497,0.638356664758113,0.642252005363818,0.33311358014401,0.544842262765812
"1","496879",0.417924146199423,1,0.510767136553321,0.757033298610225,0.676985454329357,0.633542537473997,-0.529812942826018,NA
"1","109371",0.748586238139737,NA,0.444115591684327,NA,0.76837607049822,0.858503524679306,0.957446808510638,0.801783725737273
"1","234000",0.708840895290244,0.866025403784439,0.727432823510293,0.817059487979028,0.682461299018145,0.872019302840971,0.862105449728519,NA
"1","98622",0.606999798637141,-0.5,0.768666902088315,0.606976978666884,0.821752436776843,0.638253098742216,0.648692166375976,0.761904761904762
"1","614393",0.4,-1,0.774596669241483,1,0.2,0.774596669241483,0.816496580927726,NA
"1","1912072",0.912870929175277,NA,0.912870929175277,NA,0.547722557505166,NA,-1,0.912870929175277
"1","1735441",0.813696100331291,NA,0.639725041114902,NA,0.566173160720024,0.837033225133139,0.44233393978173,0.496871140757132
"1","2516205",0.800615858443787,0.824957911384306,0.765911982682609,0.435194139889245,0.703106897038734,0.839050061830534,0.62541905590041,0.76452155725692
"1","675632",NA,NA,NA,NA,NA,NA,NA,NA
"1","285998",0.70317029089402,0.37108950324196,0.497577681952393,0.774408454764342,0.689420396104971,0.652026118511218,0.303740709719407,0.543309901186768
"1","89119",0.83004024611175,0.626224291085149,0.750535989403686,0.629149484470135,0.872736331406273,0.869393514463534,0.65356575359445,NA
"1","234936",NA,NA,NA,NA,NA,NA,NA,NA
"1","1196511",0.854352093059097,NA,0.571428571428571,NA,0.587139240376276,0.445668811624924,0.575355961782461,0.558290526239082
"1","505788",0.639117536466934,NA,0.586277550389113,NA,0.549841728403679,0.645767935628281,0.236700660826138,0.531747788024451
"1","2514485",0.859752302945206,1,0.858169841384203,0.881917103688197,0.8114490786183,0.903251825047713,0.769409694008149,0.81346189055593
"1","1547042",0.720479366900489,NA,0.585218135158086,NA,0.682751293291786,0.568428560700013,0.501485417300219,0.73265624320336
"1","238029",0.677973708307447,NA,0.639168661301452,0.814173684098662,0.638444164359708,0.77663697488909,0.469196781986006,0.726730003569524
"1","250496",0.6656808919357,NA,0.634103726063522,NA,0.72994645309223,0.784181456785144,0.689396926895767,0.784054914013527
"1","240681",0.659395973154362,1,0.791634293769321,0.774596669241483,0.697859061624609,0.795433281082247,0.629208462570305,0.80105443790101
"1","472021",0.610352982312104,0.46599933942276,0.507908248665243,0.571697325805061,0.621763429781285,0.637897702367773,0.485655259670157,0.586686192999476
"1","228539",0.808797281879415,0.78334945180064,0.704113588165995,0.741249316661101,0.729931826446499,0.756704445261915,0.473378558350645,0.741854196093652
"1","2515318",0.730291013311975,NA,0.641297152170409,0.866666666666667,0.626871732646124,0.665049460511855,0.480209106614232,0.536147997273691
"1","281658",0.691471590600896,0.55744209383535,0.529926448845015,0.487950036474267,0.58752725211323,0.627265402586206,0.455461326743238,0.576179770996599
"1","234949",NA,NA,NA,NA,NA,NA,NA,NA
"1","250920",0.704912280604902,0.894427190999916,0.74979702220172,0.486864495560148,0.771140161374761,0.726477024070022,0.243074401572639,0.657218387965581
"1","267182",0.634440081725776,NA,0.580886558546316,0.739600261633639,0.72,0.668351860356325,0.638416673852772,0.309767801907095
"1","1799355",0.796972292595442,NA,0.837234525008829,NA,0.870288330772264,0.861001468878982,0.342580079851574,0.729049213715154
"1","83372",0.78466193301268,1,0.551181102362205,0.912870929175277,0.759484755313613,0.61915994850219,0.637401124282594,0.780720058358826
"1","238481",0.542088230016855,1,0.829512452643665,1,0.709208143266975,0.722185380728474,0.857142857142857,0.774596669241483
"1","318146",0.447639349183682,0.816496580927726,0.448754830150528,0.626224291085149,0.631025065480524,0.659517830021253,0.162177877599947,0.746003846592251
"1","224684",0.429648847234594,0.461690258438319,0.52963184500491,0.575828921962436,0.672807635485265,0.632782708282806,0.44517297825932,0.736303899701443
"1","217000",0.870336641542866,0.321428571428571,0.643916457649871,0.751251275316184,0.72239119801933,0.706373768733122,0.158996192832058,0.836242010007091
"1","530151",0.633889245632563,0.801783725737273,0.309124510777772,0.529088263314596,0.671941230110497,0.560448538317805,0.0702186767020086,NA
"1","2515603",0.716047986757138,NA,0.579777944141207,NA,0.69309416391745,0.625810837611997,0.451563653778717,0.572804979116726
"1","84356",0.733535421926058,0.783054054771834,0.736899843896574,0.643267235123298,0.768619217863651,0.804482893541741,0.420861292476633,0.716244494585925
"1","2514247",0.846463253042138,0.894427190999916,0.578148265796041,1,0.89964072253348,0.770029560471113,0.705919267316242,0.582488412071009
"1","312402",0.561281820940819,NA,0.759144311215919,0.433012701892219,0.803534521069306,0.706946784175519,0.530158961983068,1
"1","155891",1,1,0.880704845927979,1,0.880704845927979,0.880704845927979,0.816496580927726,1
"1","217294",0.845405901080596,0.797081141330456,0.670781588825885,0.722185380728474,0.738147546322375,0.839762197905794,0.589368958489306,NA
"1","223122",0.746600670411358,NA,0.690290698679823,NA,0.766326050889574,0.811691838088884,0.568201422716678,0.701248797892215
"1","1541307",0.744668711586139,NA,0.548703261168734,NA,0.387096774193548,0.339422116651065,0.4789474720714,0.53975053975081
"1","200326",0.444444444444444,NA,0.172132593164774,NA,0.652328073053442,0.575197308543051,0.571500571500857,0.883883476483184
"1","500134",0.58925565098879,1,0.547722557505166,0.5,0.774596669241483,0,0.8,NA
"1","2309995",0.530330085889911,NA,0.530330085889911,NA,0.670820393249937,0.866025403784439,0.400891862868637,0.530330085889911
"1","2514481",0.636325223453352,NA,0.808697620555323,NA,0.687996483159006,0.675469782334978,NA,NA
"1","185290",0.681106102337488,0.666750666751,0.684008957059681,0.756837728499534,0.748259619399018,0.72923255639285,0.539344284321795,0.780984754866984
"1","626303",0.698698115468822,0.912870929175277,0.65724650996452,0.887163900899821,0.749824233937485,0.711658691310586,0.417233177140701,0.703014143474821
"1","596991",0.625685292052286,0.575741388990087,0.650865837992679,0.667748880921974,0.721679415342959,0.682801348802932,0.510736196319018,NA
"1","84502",0.493340660314042,0.427348273522091,0.597818167945182,0.536761452056873,0.609784072787599,0.609863459915676,0.358413472463037,0.501047838893901
"1","472033",0.558783561261987,0.866025403784439,0.585454519771911,0.479748611419283,0.738363032348383,0.788503264348364,0.437915478836275,0.2712793855688
"1","1055920",NA,NA,NA,NA,NA,NA,NA,NA
"1","1639825",0.555004038257484,NA,0.407502658890987,NA,0.385108350317371,0.563718929428924,0.471081783295725,0.451920545657491
"1","2514288",0.752325239503013,NA,0.690917812943352,0.870388279778489,0.600383019509165,0.835509977844025,0.315854194987411,0.751920617741405
"1","236068",0.671380631780642,0.515815093332538,0.675970758225224,0.668003928889537,0.682515087743351,0.62004169455983,0.166330174645419,0.568002877059191
"1","194310",0.625649495343494,0.824957911384306,0.761654675117513,0.697289921979457,0.703512371248195,0.691321901777735,0.364046865776822,0.252603591180269
"1","595763",0.697863157798853,NA,0.517087689995019,NA,0.852802865422442,0.852802865422442,0.465242105199235,1
"1","192057",0.629627255653525,0.846520784482021,0.659572643840058,0.71438428295089,0.804104362457298,0.676519745379369,0.429217032826036,0.619193051978562
"1","155204",0.581395929110106,0.297659614079397,0.548622815258294,0.538867479854398,0.727609735761379,0.690181861073363,0.504881049965645,0.675387727861832
"1","233873",-0.25,NA,NA,NA,NA,0.707106781186547,-0.333333333333333,NA
"1","613241",1,NA,1,1,0.235702260395516,0.774596669241483,0.333333333333333,NA
"1","542696",0.584804910026205,0.534828187300698,0.716958787127012,0.571781670010741,0.609343171529766,0.652337792304552,0.445465607528463,0.591190814329323
"1","262563",0.65149092027473,NA,0.553126151753336,1,0.779947603377603,0.676763369286975,0.551116554264453,0.699210100523995
"1","2515158",0.483654222461028,0.207945453265981,0.455756752768916,0.437786312179403,0.60659500043963,0.609883802406202,0.453597325434236,0.393863180721688
"1","1195698",NA,NA,NA,NA,NA,NA,NA,NA
"1","2516148",0.760798005375579,0.145180175548748,0.621845434253019,0.694892590254532,0.74826133034459,0.674466891534184,0.606186517214718,0.549472591870859
"1","73821",0.627034308871537,0.361825192084724,0.62127731714022,0.573272405773988,0.667742021573691,0.749521564110588,0.626423149880017,0.705369122014771
"1","734930",0.582010595769177,-1,0.72107593938634,0.319801074533416,0.600970941957621,0.582010595769177,0.480042672356398,0.876794598961906
"1","674339",0.187867287325545,NA,0.834622326111986,NA,0.187867287325545,0.700649049745371,0,-0.201007563051842
"1","850405",NA,NA,NA,NA,NA,NA,NA,NA
"1","284085",0.717239270590418,0.816496580927726,0.581113307240677,0.400222407579042,0.663930991917176,0.68716337100631,0.513933924504106,0.578875538861731
"1","231321",0.712446690850512,0.810440898473108,0.767835798262361,0.634789331238923,0.817548166023868,0.843971303863889,0.410922569456411,0.743203665530036
"1","1485912",0.630783018480578,NA,0.393996085161032,NA,0.704654139593314,0.64291802164596,0.479703701204249,0.625387215633397
"1","483409",0.733550839712419,NA,0.5908804620791,NA,0.752718962555933,0.706701306767527,0.526893910013391,0.647951595291863
"1","619316",0.320523887269,0.755928946018454,0.495558504409436,0.449050209369709,0.808542822983817,0.847482507775365,-0.295868203632923,NA
"1","237372",0.660811132301139,NA,0.719980629678719,0.8,0.637124220797854,0.751996715746173,0.391570096244364,0.468482421969873
"1","275960",0.665098875075881,0.635767265352393,0.488239529224807,0.652411872083552,0.58373602690284,0.594339992716039,0.442584321903615,0.484649753737252
"1","635243",0.720576692122892,1,0.722222222222222,0.816496580927726,1,1,0.388888888888889,0.707106781186548
"1","2515196",0.687184359380618,0.668153104781061,0.585783327650494,0.8,0.634653030033858,0.61286248464048,0.280607114963041,0.730101751224161
"1","2515668",0.715229382849201,0.577953831848218,0.695290162548812,0.704966897457842,0.713920668874782,0.781047020578039,0.538310092169856,0.741709180015872
"1","2515013",0.612737232270465,NA,0.457260064007766,NA,0.55878077169778,0.591000112945011,0.406818608779381,0.455934514206131
"1","273176",0.78796923949356,0.816496580927726,0.748004793352197,0.823529411764706,0.850756820395311,0.785055300240042,0.64111887433877,0.600480576769077
"1","563989",0.632100692277567,0.563492063492063,0.821316524119143,0.40397379015962,0.786417032963356,0.798465962155123,0.534007281311085,NA
"1","1934914",0.73504583238669,NA,0.599925572999755,NA,0.689427665353917,0.698313625864613,0.507586258771999,0.770493282239882
"1","611778",1,NA,0.8,NA,0.774596669241483,1,0.4,0.4
"1","238451",0.499994642943238,0.692934867183583,0.624095761903967,0.512271764055415,0.586482000908995,0.716242366125613,0.555450912266033,0.498377621313232
"1","2516154",0.698094590575507,0.321935940530674,0.579387124090341,0.43680599222994,0.725295204113751,0.656596684284192,0.47233626891424,0.618709849330515
"1","677077",0.670820393249937,NA,0.408248290463863,1,0.816496580927726,0.894427190999916,0.670820393249937,NA
"1","306610",0.589360594357669,0.373068955720657,0.581132842282274,0.671356326851191,0.491332494877834,0.546454436781964,0.0891645140120565,NA
"1","529346",0.536750791053835,0.734968415259167,0.555835714703749,0.730798148647035,0.688302936899594,0.824524127990323,0.265972497737857,0.453742606486515
"1","2470906",0.516158872343208,NA,0.590753215566473,NA,0.468457989085461,0.655982600656703,0.26255698469621,0.484322650792505
"1","153616",0.640200030957121,0.322962477549269,0.532234247718872,0.130061506207671,0.59636089411583,0.353191755721992,0.528960395895516,0.580332283360558
"1","555733",0.604910629306707,0.816496580927726,0.653580716154681,0.333333333333333,0.761956073805814,0.512195579368506,0.510497801301389,0.41025641025641
"1","2514314",0.633360152571086,0.617213399848368,0.728054671680914,0.0990536064687909,0.756171839610043,0.798405544059759,0.423641153684112,0.657401594950418
"1","227459",0.597209924581022,0.392640433229786,0.530751924581687,0.513206782228881,0.534831744635414,0.595089557189098,0.320382745828701,NA
"1","2514976",0.585299872596928,0.632455532033676,0.546540390080915,0.565825152115738,0.538774425197015,0.663510764003753,0.440069227356615,0.606971192361808
"1","2514615",0.719190724857745,0.507999977428447,0.678323445089475,0.627973222004333,0.716793796669275,0.750963456290983,0.501060068165818,0.618795997365251
"1","2514824",0.636291692094765,0.422442959199994,0.491444423780726,0.529517711694657,0.666775698770369,0.693637635182177,0.431169018111526,0.698388065010542
"1","2515140",0.597824398554676,0.640512615220349,0.599776283892459,0.832050294337844,0.662334603759288,0.728362756718233,0.418727975156248,0.625453102602507
"1","88177",0.69156606107664,0.626889600386514,0.768302414368699,0.57828481758354,0.766899373399493,0.78471464241487,0.471652167220645,0.742401143246486
"1","233582",0.691588769921927,-0.0636284762975778,0.631408887954672,0.696310623822791,0.64024435141355,0.690804647970112,0.201901786050027,0.67409732271875
"1","2515738",0.684045552727885,0.429443173546155,0.747324175007419,0.678452240297557,0.796891069563706,0.834456943423977,0.674780141725157,0.838961353408486
"1","304490",0.588839127579588,0.576664579791882,0.559084223644969,0.705417285113302,0.566426960136531,0.60769699901711,0.380384082880732,0.424771819883216
"1","2515457",0.630993952668036,0.397364903163988,0.604080660216958,0.52941672694252,0.674075670479425,0.701827046458476,0.467202664643294,0.554200689404786
"1","2515010",0.572451934016492,0.238013505290312,0.44943741832966,0.517927327981879,0.556466283042173,0.631341978302627,0.383688461219934,0.497929086286542
"1","2515958",0.678167654505127,0.415968529817671,0.574040158831346,0.575241928486751,0.618339388010862,0.69729833845567,0.388698491460292,0.433947153922048
"1","194269",0.606039561924206,NA,0.382469944358492,0.5,0.517672563740924,0.595370483767123,0.445016798257102,0.590310090813929
"1","80983",0.565617526488489,0.562622414630092,0.465879979320045,0.535027523871291,0.482019469913488,0.59749408712207,0.366101694051031,0.425282916267184
"1","240832",0.5989206298944,1,0.643406087959001,0.509562558100432,0.63941356904053,0.657535441707914,0.305664845743422,0.551765144593392
"1","193603",0.727895971138479,0.669438681395203,0.786469346349119,0.80005536906952,0.817905207589151,0.813998247737883,0.438372229622423,0.63568453464451
"1","154648",0.774596669241483,NA,1,1,0.8,0.774596669241483,1,NA
"1","1013426",0.881917103688197,NA,0.755928946018454,NA,0.925820099772552,0.755928946018454,0.308606699924184,-0.5
"1","294909",0.538200757073637,0,0.524004757808814,-0.5,0.607036558928166,0.628776714162482,0.372687258680323,0.698281282620998
"1","249940",0.74149832626345,0.529619939671157,0.746312454198087,0.504996726441723,0.796133635213964,0.879492000616564,0.560844459724189,0.82142116709512
"1","1217172",0.472526967331956,NA,0.445437086454494,NA,0.595090612188858,0.561396539289711,0.401569969241343,0.368629521152999
"1","229137",0.47299939236093,0.591078401552564,0.432641908574116,0.471352423701485,0.529553171101207,0.588165649631377,0.320186805645114,0.415893810724653
"1","574744",0.729757360502331,0.8,0.762288980165141,0.714285714285714,0.829911005389753,0.631966989703637,1,NA
"1","154736",0.595280279292238,0.666666666666667,0.749084280265568,0.762443736209872,0.615008191823802,0.723114957737045,0.542892874577781,0.684653196881458
"1","120373",0.735849056603774,0.928571428571428,0.755507463439817,0.76503685223745,0.894042021733078,0.849023250726647,0.326236348696222,NA
"1","651635",NA,NA,NA,NA,NA,NA,NA,NA
"1","209076",0.592884684574808,0.503234237397598,0.563947739585819,0.705261646017842,0.637648283546881,0.656953966290376,0.316526743272416,0.631787094334127
"1","2515619",0.533144386375582,0.283373441415553,0.583294574819922,0.291743357272771,0.63316817853033,0.692708575540936,0.45660306131193,0.585499978524148
"1","657935",0.786357099492785,0.105263157894737,0.525105031510504,0.639039154296497,0.810254654440206,0.724713794565561,0.462030827725273,NA
"1","944888",0.5,0.25,0.707106781186547,0.5,0.801783725737273,0.801783725737273,0,NA
"1","2514346",0.789327116802817,0.479355213557783,0.760090911049744,0.506542954674587,0.762580745240504,0.865441697077367,0.434643899820849,0.702921579376294
"1","295041",0.477154374148575,0.38058094584533,0.505540874789398,0.397080124810989,0.561775334790143,0.634285146547172,0.303655210691923,0.499694506174702
"1","112175",0.792824967172092,NA,0.740747013075152,0.408248290463863,0.869577690573407,0.890753963196808,0.597700363537163,0.960768922830523
"1","2515510",0.671908272207575,0.638915143337888,0.736289526368415,0.450693909432999,0.826834067108246,0.881358182793726,0.567148776766521,0.716928179098865
"1","1089703",0.816496580927726,NA,1,-0.5,1,1,-0.5,NA
"1","2515544",0.651741391905184,0.816496580927726,0.723956008521548,0.58925565098879,0.71530934459871,0.730640476115548,0.566693830755889,0.700389213263323
"1","488853",0.717922822507926,0.417435584523404,0.698271405641547,0.583667096770576,0.728642323406908,0.689050163420445,0.466210622168223,NA
"1","1858565",0.530635949199642,NA,0.286720818895962,NA,0.605103991440053,0.492044139457385,0.307269625116152,0.57283296128008
"1","229443",0.61407892600551,0.42938538397029,0.533638129823108,0.613427706371223,0.701202445832645,0.739967110837579,0.344413117533213,0.562306659552167
"1","296931",0.645435153569012,0.0232810098589859,0.576945554821949,0.370869268185579,0.785191473931359,0.676658749126047,0.35094689442348,0.641791595009819
"1","203088",0.549646005557913,0.4902044221234,0.664922139215643,0.698085047206133,0.642184082609066,0.655259724473572,0.346170836739702,0.558511308533208
"1","193126",0.703250851437192,0.810268445891419,0.64113286158457,0.718591634283608,0.82739473324983,0.791557165489808,0.380661451376918,0.795808524075939
"1","78694",0.655772735456734,0.487441389574186,0.624366233112699,0.544549697014047,0.668782267481913,0.716031032021906,0.476874350006337,0.649410435332786
"1","239080",0.8,NA,1,NA,1,0.8,NA,-1
"1","277144",0.705864150283168,0.729396808625797,0.640331515915634,0.581134145423558,0.777508183563471,0.757661086393791,0.495462392279813,0.707224770406719
"1","186653",0.728501748157999,0.33259672117964,0.732646499581505,0.717057752282607,0.797526459267991,0.809413701827261,0.467832773890271,0.651022563953703
"1","91435",0.750850584341079,0.816496580927726,0.829797076023977,0.570575592581136,0.662911644581034,0.813285457809695,0.480327359081406,0.754612787534424
"1","262408",0.789905448318943,0.894427190999916,0.826214179332375,0.894427190999916,0.800618844774188,0.702590596774571,0.74928598179019,0.630669771673144
"1","648194",NA,NA,NA,NA,NA,NA,NA,NA
"1","236539",0.58348980972787,1,0.703193033629547,1,0.517791143033232,0.762710715574784,0.402840789586142,0.761538461538461
"1","644533",0.772982438141878,NA,0.728715705487436,0.534522483824849,0.696336246649827,0.812869605040675,0.382769523190026,0.735608046728656
"1","91573",0.674136748913306,0.555974260311678,0.581244707153696,0.464810058527153,0.682210740658907,0.693306066132649,0.572557461861256,0.626377946791094
"1","91673",0.693039329805632,0.580193580416832,0.66160104409491,0.526402066969113,0.680396057819844,0.702679037664261,0.555000223688342,0.620443779118204
"1","192163",0.694539668294439,0.426401432711221,0.723348575685,0.643595902934838,0.872857387489309,0.923335587672165,0.59443009341371,0.747017880833996
"1","73869",0.801783725737273,NA,0.744208407535251,NA,0.650443635587991,0.636284762975778,0.365636212063565,0.333333333333333
"1","1497821",-1,NA,NA,NA,NA,NA,-1,-1
"1","111751",0.584036626518542,0.159752904941568,0.345897721006305,0.608707393874943,0.671270822271016,0.745101054993174,0.0706302438784129,0.598671094713965
"1","2514626",0.655930831804796,NA,0.604339972352751,0.739600261633639,0.737985383072924,0.68754221379006,0.659492761425448,0.389123529661839
"1","529679",0.492237264572179,0.452267016866645,0.582868546704815,0.521862458442754,0.530489649200882,0.648695020114813,0.326802948082267,NA
"1","304829",0.856032317096311,NA,0.635674156036771,NA,0.920495175354288,0.685010065916315,0.614782397803471,0.784025089204288
"1","229495",0.565852566795287,0.44496200897078,0.514642457743743,0.413411274261113,0.567984841397095,0.633695364694894,0.382402425322115,0.527883266734782
"1","109231",0.622543017479467,0.816496580927726,0.793492047615872,0.223606797749979,0.500773395667192,0.76937304811282,0.582551728035463,0.856348838577675
"1","91679",0.661104964764209,0.62481221163882,0.67779021064824,0.610724653113085,0.687479888811154,0.719228554707764,0.45727749223098,0.65271485495631
"1","96616",0.822883402756485,1,0.798499873806505,0.816496580927726,0.72136512262465,0.832613469906872,0.49666662950493,0.892279559077438
"1","87654",0.642969162471237,0.454573862304778,0.635916831738448,0.510509102928725,0.56731317029009,0.664905958754739,0.313610382769445,0.580462978005543
"1","294930",0.524339519108924,0.384837545102317,0.523424151982319,0.43396333873518,0.603482027776464,0.545799488499386,0.31662199264862,0.497657207780141
"1","587105",1,NA,0.666666666666667,NA,0.880704845927979,0.870388279778489,0.666666666666667,NA
"1","228968",0.739876414639439,0.563758409576449,0.681411930684664,0.551784395772004,0.801092754126538,0.602825083627121,0.445742991167793,NA
"1","192138",0.658202291685347,0.109497464846308,0.579018738089785,0.534870408782088,0.746926766730226,0.715910933348364,0.392016469854857,0.680747661336292
"1","91770",0.682510175171604,0.589413848182631,0.712947249739838,0.524537559811768,0.706020011078935,0.732171270582514,0.536910513051767,0.660586818622414
"1","73393",0.750483558501277,0.704471045764102,0.860698682325335,0.749851574684023,0.834462019295409,0.78510806126798,0.586860959197075,0.731235803642426
"1","637574",0.440029155443219,NA,0.453628228188219,NA,0.479312409544895,0.570605313315893,0.169385078649817,0.423615838091724
"1","250927",0.580991891640942,0.444529906313217,0.53537322730821,0.595974756160385,0.631269874809127,0.562385928160596,0.398037145925728,0.563398785704702
"1","671150",0.736662120587836,0.655736621481551,0.627217661319297,0.606607568993163,0.763126942498359,0.739966764154833,0.378251212126327,0.670274292431444
"1","111422",0.727418795813082,0.647502696400692,0.588489521033668,0.72045184963452,0.711927953468374,0.710878391635746,0.460294641698773,0.669737607638524
"1","479492",-0.397359707119513,0.703526470681448,-0.346843987809648,-0.21320071635561,0.2,0.699913239273356,0,NA
"1","1438231",0.707806040659473,NA,0.545771561967812,NA,0.637070772269696,0.623917678484418,0.477672617264315,0.599386354686817
"1","235860",0.524959131266841,0.396799164689448,0.697753587570512,0.557512561765879,0.650967668930555,0.674530046489641,0.35465683008681,0.474111662462184
"1","2515849",0.721987238574479,0.755928946018454,0.783068844075668,0.755928946018454,0.697886878878923,0.795171617849589,0.520123812801035,0.80465085727548
"1","259372",0.809563763461474,-0.4,0.645433813486275,0.50395263067897,0.753022606328229,0.767878490938889,0.35346886573477,0.520683667859832
"1","280859",0.50026427187131,0.201007563051842,0.412981325201685,0.502624689950035,0.657502054697131,0.654246578293691,0.435979537520949,0.413383690957163
"1","257306",0.882179539969467,NA,0.779286500199197,NA,0.64888568452305,0.890263814519451,0.575828921962436,0.735980072193987
"1","563732",NA,NA,NA,NA,NA,NA,NA,NA
"1","154645",0.481125224324688,NA,0.739600261633639,NA,0.866025403784439,0.714285714285714,NA,NA
"1","2514330",0.778164695318602,-0.358568582800318,0.702147835581356,0.514642529563492,0.818430363056333,0.774627002163753,0.624756002333079,0.894427190999916
"1","2515926",0.682874749831088,0.455406055424039,0.617643424284893,0.612253866854652,0.65417240617672,0.627495997560031,0.374315443542322,0.543747244491762
"1","87039",0.325669473639465,-1,0.424705992864688,0.251976315339485,0.547774334463972,0.724775945742259,0.066703734596507,NA
"1","631880",0.548400012999112,NA,0.655179882400875,1,0.666861233205754,0.486069682518604,0.45573271518765,0.755011988943405
"1","569844",0.863447175854435,1,0.749466388005411,0.666666666666667,0.912953928759862,0.8275470519691,0.607674209114627,0.766177847431108
"1","1308958",0.272165526975909,NA,0.272165526975909,NA,0.666666666666667,-0.258198889747161,0.563601861976635,0.296174438879546
"1","2515321",0.627482296594894,0.780720058358826,0.660063041780483,0.666666666666667,0.39515123688156,0.707912896978472,0.417199148247088,0.743376291812566
"1","296606",0.677153241810373,0.439451104946261,0.571113561748082,0.610049234772748,0.621294716761475,0.648574987988129,0.542550617683404,0.641936656459343
"1","2515657",0.378787898194238,0.639602149066831,0.645733771009359,0.377964473009227,0.580192654831655,0.766773162939297,0.100595043401227,0.373299759953422
"1","2515657",0.378787898194238,0.639602149066831,0.645733771009359,0.377964473009227,0.580192654831655,0.766773162939297,0.100595043401227,0.373299759953422
"1","2153087",0.844653026501335,NA,0.301511344577764,NA,0.942809041582063,0.534522483824849,0.375,0.474341649025257
"1","84325",0.74009125072505,0.516397779494322,0.718027056441084,1,0.612003315113709,0.694452246360126,0.441812777158275,0.653170951617667
"1","80033",0.675376680455856,0.333333333333333,0.599366368192606,0.755928946018454,0.85224518192264,0.741833279044344,0.493822804826635,0.712248965659463
"1","2354315",0.684762383262326,NA,0.837435789358624,NA,0.879408088351811,0.848628572784027,0.727860264242611,0.891701657417875
"1","99332",0.679521922521137,0.664595359016391,0.71007268304521,0.654202692865643,0.759756235188869,0.796673057249534,0.453121221124782,0.737262697751991
"1","729373",NA,NA,NA,NA,NA,NA,NA,NA
"1","262507",0.645663997972124,NA,0.312195270527231,NA,0.739600261633639,0,0.389249472080761,0.480890471822631
"1","111441",0.70523751353356,0.428376055475804,0.619655670740805,0.542284310380983,0.667756562002418,0.675270567111284,0.478935455305689,0.644354617860606
"1","320192",0.160514470781026,NA,0.235702260395516,NA,0.167984210226323,0.647058823529412,0.345032779671177,0.510753918455249
"1","112360",0.599969420620453,0.510752891891586,0.563783304983439,0.583081015273834,0.6676798207512,0.518469678439457,0.412989866416024,NA
"1","199357",0.75,NA,0.176776695296637,NA,0.625,0.6,0.8,1
"1","1156950",0.780720058358826,NA,0.848874687627165,NA,0.5,0.868599036215379,0.5,0.258198889747161
"1","1054885",0.801783725737273,NA,0.790569415042095,NA,0.534522483824849,0.666666666666667,0.816496580927726,0.870388279778489
"1","652640",0.635674156036771,NA,0.768029479281721,0.816496580927726,0.770906269044693,0.647058823529412,0.808452083454443,0.585369407004964
"1","529993",0.774596669241483,1,0.516397779494322,1,1,0.894427190999916,1,NA
"1","80376",0.540083871992413,NA,0.740802878716764,NA,0.794457391912983,0.795397798373655,0.52014638239454,0.743878038049873
"1","584668",0.494096672445818,0.243801652892562,0.429793900426103,0.522415949942063,0.654409273913442,0.571273170995874,0.130661623083253,0.454478526250224
"1","664220",0.580824351353191,0.53748384988657,0.486220942304471,NA,0.550887941803452,0.570989496575738,0.289459936477897,0.631855677563861
"1","674283",0.63559156989479,0.644444444444444,0.415208424150452,0.602799951549255,0.470486141939055,0.534856086283288,0.247885408851884,0.418668789532395
"1","654186",0.857492925712544,1,0.867154070239912,0.816496580927726,0.758783110082304,0.677709095029968,0.0942809041582063,0.64733887497015
"1","1985902",0.59932912685673,NA,0.586967844093695,NA,0.601656837596187,0.54894379103355,0.624355337631437,0.577694032405074
"1","1101456",NA,NA,NA,NA,NA,NA,NA,NA
"1","228553",0.606841147427339,0.2,0.539949884188753,0.739600261633639,0.739421868185623,0.499356530941635,0.187103403074829,0.727347662212226
"1","186795",0.60162651193522,0.156385810542806,0.697292668988114,0.554501062814294,0.745705306354779,0.764128578042989,0.386359563611831,0.704675321684616
"1","557999",NA,NA,NA,NA,NA,NA,NA,NA
"1","561033",0.527644853011086,0,0.5625,0.258198889747161,0.6875,0.6875,0.894427190999916,NA
"1","197968",0.553094303357066,NA,0.368881697283926,1,0.70607783407285,0.796333059381195,0.444478318492315,0.279751442472094
"1","2514289",0.832830594841688,NA,0.692585588030799,1,0.776698804017076,0.854580768529995,0.561772476709491,0.684189104906404
"1","1520394",0.617213399848368,NA,0.612372435695794,NA,0.721687836487032,0.721687836487032,0.666666666666667,0.5
"1","232600",0.74535599249993,NA,0.447213595499958,NA,0.447213595499958,0.2,NA,NA
